account_id,country,solution,outcome,num_touches,full_path,simple_path,first_3_actions,actions_list
001E000000EdVsMIAV,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EdW0ZIAV,US,MRS,Won,82,Meeting → Email → Email → Email → Email → Email → Email → Follow Up → Follow Up → Email → ... → Email → Email → Follow Up → Email → Inbound Call → Inbound Call → Inbound Call → Meeting → Inbound Call → Inbound Call,Meeting → Email → Email → Email → Email,Meeting → Email → Email,"Meeting,Email,Email,Email,Email,Email,Email,Follow Up,Follow Up,Email,Email,Inbound Call,Email,Email,On-Site,Meeting,Inbound Call,Inbound Call,Follow Up,Email,Email,Inbound Call,Follow Up,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Meeting,Email,Follow Up,Email,Meeting,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Follow Up,Email,Inbound Call,Inbound Call,Inbound Call,Meeting,Inbound Call,Inbound Call"
001E000000EdW43IAF,US,MRS,Won,76,Meeting → Meeting → Meeting → Meeting → Follow Up → Email → Email → Meeting → Meeting → Email → ... → Email → Email → Meeting → Email → Email → Email → Email → Email → Email → Inbound Call,Meeting → Meeting → Meeting → Meeting → Follow Up,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Follow Up,Email,Email,Meeting,Meeting,Email,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Meeting,Meeting,Meeting,Email,Meeting,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Inbound Call"
001E000000EdWAYIA3,US,MRS,Lost,1,Email,Email,Email,Email
001E000000EdWMkIAN,US,MRS,Ongoing,32,Email → Email → Email → Email → Email → Follow Up → Follow Up → Follow Up → Email → Email → ... → Follow Up → Email → Email → Email → Email → Follow Up → Email → Email → Inbound Call → Inbound Call,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Follow Up,Follow Up,Follow Up,Email,Email,Follow Up,Email,On-Site,Follow Up,Follow Up,Email,Follow Up,Email,Email,Follow Up,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,Follow Up,Email,Email,Inbound Call,Inbound Call"
001E000000EdWNBIA3,US,MRS,Ongoing,7,Email → Email → Email → Email → Email → Follow Up → Follow Up,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Follow Up,Follow Up"
001E000000EdWOMIA3,US,MRS,Ongoing,12,Meeting → Meeting → Email → Meeting → Meeting → Meeting → Meeting → Email → Inbound Call → Inbound Call → Email → Email,Meeting → Meeting → Email → Meeting → Meeting,Meeting → Meeting → Email,"Meeting,Meeting,Email,Meeting,Meeting,Meeting,Meeting,Email,Inbound Call,Inbound Call,Email,Email"
001E000000EdWTsIAN,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
001E000000EdWUSIA3,US,MRS,Won,12,Inbound Call → Inbound Call → Follow Up → Inbound Call → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email,Inbound Call → Inbound Call → Follow Up → Inbound Call → Follow Up,Inbound Call → Inbound Call → Follow Up,"Inbound Call,Inbound Call,Follow Up,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email"
001E000000EdWYiIAN,US,MRS,Lost,9,Email → Email → Email → Email → Follow Up → Email → Follow Up → Email → Review,Email → Email → Email → Email → Follow Up,Email → Email → Email,"Email,Email,Email,Email,Follow Up,Email,Follow Up,Email,Review"
001E000000EdWfXIAV,US,MRS,Ongoing,3,Email → Inbound Call → Inbound Call,Email → Inbound Call → Inbound Call,Email → Inbound Call → Inbound Call,"Email,Inbound Call,Inbound Call"
001E000000EdWkbIAF,US,MRS,Won,94,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Email → Email → Email → Email → Email → Email → Meeting → Meeting,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Review,Review,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Meeting"
001E000000EdWxRIAV,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EdXAPIA3,US,MRS,Ongoing,5,Meeting → Meeting → Meeting → Meeting → Inbound Call,Meeting → Meeting → Meeting → Meeting → Inbound Call,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Inbound Call"
001E000000EdXGlIAN,US,MRS,Ongoing,2,Meeting → Inbound Call,Meeting → Inbound Call,Meeting → Inbound Call,"Meeting,Inbound Call"
001E000000EdXHeIAN,US,MRS,Ongoing,7,Follow Up → Follow Up → Follow Up → Email → Email → Email → Follow Up,Follow Up → Follow Up → Follow Up → Email → Email,Follow Up → Follow Up → Follow Up,"Follow Up,Follow Up,Follow Up,Email,Email,Email,Follow Up"
001E000000EdXYzIAN,US,MRS,Lost,6,Meeting → Meeting → Email → Email → Meeting → Inbound Call,Meeting → Meeting → Email → Email → Meeting,Meeting → Meeting → Email,"Meeting,Meeting,Email,Email,Meeting,Inbound Call"
001E000000EdXjoIAF,US,MRS,Lost,29,Meeting → Meeting → Meeting → Meeting → Meeting → Email → Email → On-Site → Email → Email → ... → Inbound Call → Email → Email → Inbound Call → Follow Up → Inbound Call → Inbound Call → Email → Inbound Call → Email,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,On-Site,Email,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Email,Email,Inbound Call,Follow Up,Inbound Call,Inbound Call,Email,Inbound Call,Email"
001E000000EdXkCIAV,US,MRS,Ongoing,5,Meeting → Email → Follow Up → Email → Inbound Call,Meeting → Email → Follow Up → Email → Inbound Call,Meeting → Email → Follow Up,"Meeting,Email,Follow Up,Email,Inbound Call"
001E000000EdXlcIAF,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000000EdXmIIAV,US,MRS,Ongoing,18,Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → Email → Inbound Call → Inbound Call → Email → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Email,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Email"
001E000000EdXsKIAV,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000000EdXscIAF,US,MRS,Lost,7,Follow Up → Email → Email → Email → Meeting → Meeting → Follow Up,Follow Up → Email → Email → Email → Meeting,Follow Up → Email → Email,"Follow Up,Email,Email,Email,Meeting,Meeting,Follow Up"
001E000000EdXsiIAF,US,MRS,Ongoing,11,On-Site → Email → Review → Email → Email → Email → Email → Email → Email → Email → Review,On-Site → Email → Review → Email → Email,On-Site → Email → Review,"On-Site,Email,Review,Email,Email,Email,Email,Email,Email,Email,Review"
001E000000EdY2fIAF,US,MRS,Lost,93,Meeting → Demo → Email → Email → Meeting → Email → Meeting → Meeting → Meeting → Meeting → ... → Email → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call,Meeting → Demo → Email → Email → Meeting,Meeting → Demo → Email,"Meeting,Demo,Email,Email,Meeting,Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call"
001E000000EdY2iIAF,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EdY2jIAF,US,MRS,Ongoing,6,Follow Up → Follow Up → Follow Up → On-Site → Email → Email,Follow Up → Follow Up → Follow Up → On-Site → Email,Follow Up → Follow Up → Follow Up,"Follow Up,Follow Up,Follow Up,On-Site,Email,Email"
001E000000EdY4WIAV,US,MRS,Lost,20,Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Inbound Call → Inbound Call → Email → Email → Email → Email → Meeting → Meeting → Email → Email,Email → Email → Email → Inbound Call → Inbound Call,Email → Email → Email,"Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Email,Email,Email,Meeting,Meeting,Email,Email"
001E000000EdY4XIAV,US,MRS,Lost,8,Meeting → Follow Up → Demo → Email → Email → Email → Follow Up → Email,Meeting → Follow Up → Demo → Email → Email,Meeting → Follow Up → Demo,"Meeting,Follow Up,Demo,Email,Email,Email,Follow Up,Email"
001E000000EdY5VIAV,US,MRS,Ongoing,7,Follow Up → Meeting → Follow Up → Email → Email → Email → Email,Follow Up → Meeting → Follow Up → Email → Email,Follow Up → Meeting → Follow Up,"Follow Up,Meeting,Follow Up,Email,Email,Email,Email"
001E000000EdYm7IAF,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000000EdZ1lIAF,US,MRS,Lost,20,Follow Up → Follow Up → Email → Email → Meeting → Email → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email,Follow Up → Follow Up → Email → Email → Meeting,Follow Up → Follow Up → Email,"Follow Up,Follow Up,Email,Email,Meeting,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email"
001E000000EdZ3ZIAV,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EdZi3IAF,US,MRS,Won,16,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call"
001E000000EdZkAIAV,US,MRS,Won,3,Email → Inbound Call → Follow Up,Email → Inbound Call → Follow Up,Email → Inbound Call → Follow Up,"Email,Inbound Call,Follow Up"
001E000000EdaHxIAJ,US,MRS,Ongoing,6,Meeting → Email → Email → Email → Email → Follow Up,Meeting → Email → Email → Email → Email,Meeting → Email → Email,"Meeting,Email,Email,Email,Email,Follow Up"
001E000000EdaiMIAR,US,MRS,Lost,1,Email,Email,Email,Email
001E000000EdbREIAZ,US,MRS,Ongoing,3,Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting"
001E000000EdbRkIAJ,US,MRS,Won,36,Meeting → Meeting → Follow Up → Email → Email → Email → Email → Meeting → Email → Email → ... → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Inbound Call → Email → Inbound Call → Follow Up,Meeting → Meeting → Follow Up → Email → Email,Meeting → Meeting → Follow Up,"Meeting,Meeting,Follow Up,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Review,Review,Follow Up,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email,Inbound Call,Follow Up"
001E000000EdbetIAB,US,MRS,Ongoing,11,Meeting → Meeting → Email → Email → Email → Email → Follow Up → Inbound Call → Inbound Call → Email → Inbound Call,Meeting → Meeting → Email → Email → Email,Meeting → Meeting → Email,"Meeting,Meeting,Email,Email,Email,Email,Follow Up,Inbound Call,Inbound Call,Email,Inbound Call"
001E000000EdbimIAB,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
001E000000EdcG5IAJ,US,MRS,Ongoing,23,Email → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → ... → Inbound Call → Email → Email → Inbound Call → Email → Email → Email → Email → Meeting → Meeting,Email → Meeting → Meeting → Meeting → Meeting,Email → Meeting → Meeting,"Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email,Email,Email,Email,Meeting,Meeting"
001E000000EdcGcIAJ,US,MRS,Lost,6,Meeting → Meeting → Email → Meeting → Email → Inbound Call,Meeting → Meeting → Email → Meeting → Email,Meeting → Meeting → Email,"Meeting,Meeting,Email,Meeting,Email,Inbound Call"
001E000000EdcouIAB,US,MRS,Ongoing,10,Meeting → Meeting → Meeting → Meeting → Demo → Meeting → Meeting → Meeting → Email → Email,Meeting → Meeting → Meeting → Meeting → Demo,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Demo,Meeting,Meeting,Meeting,Email,Email"
001E000000EddCzIAJ,US,MRS,Ongoing,6,Email → Review → Inbound Call → Inbound Call → Inbound Call → Follow Up,Email → Review → Inbound Call → Inbound Call → Inbound Call,Email → Review → Inbound Call,"Email,Review,Inbound Call,Inbound Call,Inbound Call,Follow Up"
001E000000EddLaIAJ,US,MRS,Won,31,Inbound Call → Inbound Call → Demo → Inbound Call → Email → Meeting → Email → Email → Meeting → Email → ... → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Inbound Call → Inbound Call → Demo → Inbound Call → Email,Inbound Call → Inbound Call → Demo,"Inbound Call,Inbound Call,Demo,Inbound Call,Email,Meeting,Email,Email,Meeting,Email,Meeting,Email,Email,Follow Up,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
001E000000EddMlIAJ,US,MRS,Ongoing,5,Email → Meeting → Meeting → Meeting → Meeting,Email → Meeting → Meeting → Meeting → Meeting,Email → Meeting → Meeting,"Email,Meeting,Meeting,Meeting,Meeting"
001E000000EddQ1IAJ,US,MRS,Won,49,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → ... → Email → Email → Email → Email → Email → Email → Meeting → Inbound Call → Inbound Call → Follow Up,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Demo,Email,Meeting,Demo,Meeting,Follow Up,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Follow Up,Follow Up,Email,Email,Email,Email,Email,Email,Email,Meeting,Inbound Call,Inbound Call,Follow Up"
001E000000EddQRIAZ,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EddyCIAR,US,MRS,Won,54,Meeting → Email → Email → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Email → Email → Email → Email → Inbound Call → Email → Email → Email,Meeting → Email → Email → Email → Email,Meeting → Email → Email,"Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Inbound Call,Inbound Call,Review,Meeting,Email,Inbound Call,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Email"
